Estacao,Data,Hora,Precipitacao,TempMaxima,TempMinima,Insolacao,Evaporacao Piche,Temp Comp Media,Umidade Relativa Media,Velocidade do Vento Media
82397,04/05/2015,0,,32.6,,9.3,2.1,27.56,81.25,2.533333
82397,04/05/2015,1200,0.1,,23.8,,,,,
82397,05/05/2015,0,,31.9,,3.7,4,27.56,79.5,1.933333
82397,05/05/2015,1200,0,,23.7,,,,,
82397,06/05/2015,0,,32.4,,8.9,2.6,27.7,79.75,1.966667
82397,06/05/2015,1200,0,,24.1,,,,,
82397,07/05/2015,0,,31.6,,7.9,2.9,27.68,81.25,2.8
82397,07/05/2015,1200,0.3,,24.4,,,,,
82397,08/05/2015,0,,31.7,,7.9,2.9,27.12,84,1.1
82397,08/05/2015,1200,6.4,,24.2,,,,,
82397,09/05/2015,0,,31.4,,8.3,2.3,26.9,81,2.433333
82397,09/05/2015,1200,10.4,,23.5,,,,,
82397,10/05/2015,0,,31.3,,9.6,3.3,28,77.5,2.733333
82397,10/05/2015,1200,0.4,,24.9,,,,,
82397,11/05/2015,0,,31.7,,8.6,3.7,27.7,77,2.233333
82397,11/05/2015,1200,0.3,,24.7,,,,,
82397,12/05/2015,0,,31.7,,9.7,3.1,27.4,76.75,1.8
82397,12/05/2015,1200,0,,23.3,,,,,
82397,13/05/2015,0,,32,,9.6,2.8,27.32,78.25,2.466667
82397,13/05/2015,1200,0,,23.6,,,,,
82397,14/05/2015,0,,31.7,,7.8,3.7,27.76,74.75,1.933333
82397,14/05/2015,1200,0,,24.7,,,,,
82397,15/05/2015,0,,32,,9.6,4.5,27.84,73.75,3.033333
82397,15/05/2015,1200,0,,23.9,,,,,
82397,16/05/2015,0,,33.3,,9.5,4.2,28.44,71.25,2.633333
82397,16/05/2015,1200,0,,23.9,,,,,
82397,17/05/2015,0,,31.9,,9.6,4.2,27.76,77,1.666667
82397,17/05/2015,1200,0,,24.8,,,,,
82397,18/05/2015,0,,31.8,,9.5,3.6,27.42,75,2.466667
82397,18/05/2015,1200,0,,24.1,,,,,
82397,19/05/2015,0,,32,,9.6,3.5,27.68,79.25,3.866667
82397,19/05/2015,1200,0,,23.8,,,,,
82397,20/05/2015,0,,32.4,,8.9,3.7,27.98,80.25,2.8
82397,20/05/2015,1200,0.3,,24.3,,,,,
82397,21/05/2015,0,,32.7,,9.2,3.6,28.36,73.75,3.066667
82397,21/05/2015,1200,0,,24.3,,,,,
82397,22/05/2015,0,,32.4,,8.8,5,28.16,77.75,2.5
82397,22/05/2015,1200,0,,24.6,,,,,
82397,23/05/2015,0,,31.6,,8.5,3.2,27.12,83.5,2.2
82397,23/05/2015,1200,6,,23.8,,,,,
82397,24/05/2015,0,,31.4,,9,2.3,27.82,80.75,3.3
82397,24/05/2015,1200,3,,24.3,,,,,
82397,25/05/2015,0,,31.6,,8.2,3.2,28.1,81.25,2.933333
82397,25/05/2015,1200,1.6,,25.1,,,,,
82397,26/05/2015,0,,29.6,,0.5,3.2,26.62,88.25,1.333333
82397,26/05/2015,1200,10.8,,23.9,,,,,
82397,27/05/2015,0,,31.3,,8.9,1.7,27.48,81,2.666667
82397,27/05/2015,1200,17.4,,24.1,,,,,
82397,28/05/2015,0,,31,,7.8,2.4,27.44,82.75,2.4
82397,28/05/2015,1200,15.6,,23.8,,,,,
82397,29/05/2015,0,,31.2,,9.3,3.4,27.36,81,2.733333
82397,29/05/2015,1200,0,,24.3,,,,,
82397,30/05/2015,0,,31.6,,8.5,2.9,27.24,83,2.933333
82397,30/05/2015,1200,1.6,,23.7,,,,,
82397,31/05/2015,0,,31,,9.5,2.8,26.96,80.5,2.833333
82397,31/05/2015,1200,6.8,,23,,,,,
82397,01/06/2015,0,,31.9,,9.6,4,27.12,75.5,1.633333
82397,01/06/2015,1200,1.6,,23.1,,,,,
82397,02/06/2015,0,,31,,7.8,3.5,27.38,76.75,2.333333
82397,02/06/2015,1200,0,,23.7,,,,,
82397,03/06/2015,0,,31.8,,9.5,3.3,27.96,77.75,3.233333
82397,03/06/2015,1200,0.2,,24.4,,,,,
82397,04/06/2015,0,,30.2,,5.2,3.5,26.08,88.5,3.033333
82397,04/06/2015,1200,22.2,,23.8,,,,,
82397,05/06/2015,0,,31.9,,9.1,1.8,26.84,83.5,2.3
82397,05/06/2015,1200,7,,22.7,,,,,
82397,06/06/2015,0,,30.8,,8.9,3.1,27.12,81,3.033333
82397,06/06/2015,1200,5.8,,23.4,,,,,
82397,07/06/2015,0,,31.8,,8.7,3.1,27.26,77.25,2.733333
82397,07/06/2015,1200,0,,23.8,,,,,
82397,08/06/2015,0,,30,,4.9,3.9,26.24,82.25,2.466667
82397,08/06/2015,1200,7.6,,22.9,,,,,
82397,09/06/2015,0,,30.2,,4.5,2.1,26.4,84,2.333333
82397,09/06/2015,1200,0,,22.6,,,,,
82397,10/06/2015,0,,31.1,,9.2,2.6,27.68,76.75,3.1
82397,10/06/2015,1200,0,,24,,,,,
82397,11/06/2015,0,,31.5,,9.6,4,27.64,74.5,2.7
82397,11/06/2015,1200,0,,23.9,,,,,
82397,12/06/2015,0,,31.2,,9.6,3.8,27.3,76.75,3.8
82397,12/06/2015,1200,0,,23.3,,,,,
82397,13/06/2015,0,,30.9,,9.6,4.2,26.96,78.75,3.3
82397,13/06/2015,1200,0,,23.6,,,,,
82397,14/06/2015,0,,30.6,,6,3.7,26.78,82.75,3.5
82397,14/06/2015,1200,2,,23.7,,,,,
82397,15/06/2015,0,,31.6,,9.2,2.7,27.24,80.25,3.566667
82397,15/06/2015,1200,0.1,,23.6,,,,,
82397,16/06/2015,0,,31,,9.6,3,27.1,79.25,3.566667
82397,16/06/2015,1200,0,,23.5,,,,,
82397,17/06/2015,0,,31.4,,9.3,4.6,26.52,77.25,4.133333
82397,17/06/2015,1200,0,,21.6,,,,,
82397,18/06/2015,0,,31,,9.5,4.3,26.46,73.25,2.933333
82397,18/06/2015,1200,0,,22.7,,,,,
82397,19/06/2015,0,,30.7,,9,3.9,26.68,74.75,3.133333
82397,19/06/2015,1200,1.3,,22.7,,,,,
82397,20/06/2015,0,,31.1,,9.6,3.5,27.02,75.25,3.766667
82397,20/06/2015,1200,0,,22.6,,,,,
82397,21/06/2015,0,,30.8,,3,5,26.96,83.5,2.833333
82397,21/06/2015,1200,0.4,,24.4,,,,,
82397,22/06/2015,0,,30.7,,9.4,3.5,27.24,71.5,3.3
82397,22/06/2015,1200,0,,23.9,,,,,
82397,23/06/2015,0,,29.2,,3.2,4,25.94,85,2.733333
82397,23/06/2015,1200,0.2,,22.7,,,,,
82397,24/06/2015,0,,30.6,,8.3,1.8,26.22,79,2.633333
82397,24/06/2015,1200,1.8,,22.3,,,,,
82397,25/06/2015,0,,30.4,,7,3.3,24.98,86.25,3.566667
82397,25/06/2015,1200,2,,21.9,,,,,
82397,26/06/2015,0,,31,,9.6,2.4,26.08,78.5,3.333333
82397,26/06/2015,1200,3.8,,21.2,,,,,
82397,27/06/2015,0,,32.3,,9.6,3.7,26.44,73.5,3.3
82397,27/06/2015,1200,0,,22.1,,,,,
82397,28/06/2015,0,,31.7,,9.6,3,26.96,78,1.933333
82397,28/06/2015,1200,0,,23.1,,,,,
82397,29/06/2015,0,,30.6,,6.7,3.3,26.7,80.75,3
82397,29/06/2015,1200,2.4,,23.7,,,,,
82397,30/06/2015,0,,30.2,,7.7,2.6,26.22,82.5,3.066667
82397,30/06/2015,1200,7.8,,21.7,,,,,
82397,01/07/2015,0,,30.4,,3.9,2.1,26.44,82.75,3.233333
82397,01/07/2015,1200,1.7,,23.6,,,,,
82397,02/07/2015,0,,31.6,,6.9,3.3,27.08,80,3
82397,02/07/2015,1200,0,,23.2,,,,,
82397,03/07/2015,0,,29.8,,5.4,3.4,25.44,90.25,1.4
82397,03/07/2015,1200,26.5,,22.6,,,,,
82397,04/07/2015,0,,29.6,,5.7,1.7,26.3,86.5,1.9
82397,04/07/2015,1200,4.6,,24.1,,,,,
82397,05/07/2015,0,,27,,0,2.1,24.42,93.75,1.866667
82397,05/07/2015,1200,40.6,,22.5,,,,,
82397,06/07/2015,0,,30.9,,9.6,0.8,25.94,82.5,2.2
82397,06/07/2015,1200,21.6,,21.8,,,,,
82397,07/07/2015,0,,31.7,,9.1,4,26.42,78,2.033333
82397,07/07/2015,1200,0,,22.8,,,,,
82397,08/07/2015,0,,29.8,,6.2,3.9,25.52,86.5,1.366667
82397,08/07/2015,1200,1.4,,23.2,,,,,
82397,09/07/2015,0,,30.7,,9.5,2,26.2,83.25,2.466667
82397,09/07/2015,1200,4.7,,22.6,,,,,
82397,10/07/2015,0,,30.5,,9,3,26.52,82.5,2.133333
82397,10/07/2015,1200,0,,22.8,,,,,
82397,11/07/2015,0,,30.8,,8.9,3.9,26.78,79.5,2.666667
82397,11/07/2015,1200,0,,23.1,,,,,
82397,12/07/2015,0,,31.4,,9.5,3.7,26.82,77,3.366667
82397,12/07/2015,1200,0,,22.3,,,,,
82397,13/07/2015,0,,31,,9.5,4.5,26.88,78,3.366667
82397,13/07/2015,1200,0,,22.8,,,,,
82397,14/07/2015,0,,30.6,,,4.7,,,3.9
82397,14/07/2015,1200,0,,21.2,,,,,
82397,15/07/2015,0,,31.6,,,5.3,,,3.4
82397,15/07/2015,1200,0,,22.5,,,,,
82397,16/07/2015,0,,29.6,,,4.7,,,3.4
82397,16/07/2015,1200,0,,22.6,,,,,
82397,17/07/2015,0,,29.4,,,2,,,3.75
82397,17/07/2015,1200,36.6,,21.6,,,,,
82397,18/07/2015,0,,30.2,,,3.1,,,2.5
82397,18/07/2015,1200,3.2,,21.3,,,,,
82397,19/07/2015,0,,31,,,4,,,2.9
82397,19/07/2015,1200,0,,21.6,,,,,
82397,20/07/2015,0,,29.9,,,4.6,,,3.3
82397,20/07/2015,1200,0,,24.5,,,,,
82397,21/07/2015,0,,30.4,,,4,,,2.65
82397,21/07/2015,1200,0,,23.5,,,,,
82397,22/07/2015,0,,30.4,,,2.8,,,3.4
82397,22/07/2015,1200,3,,20.9,,,,,
82397,23/07/2015,0,,30.4,,8.9,3.2,27.42,80.5,2.3
82397,23/07/2015,1200,0,,22.9,,,,,
82397,24/07/2015,0,,30.6,,,4.1,,,3.15
82397,24/07/2015,1200,2.8,,22.6,,,,,
82397,25/07/2015,0,,30.2,,,4.1,,,2.55
82397,25/07/2015,1200,0,,23.6,,,,,
82397,26/07/2015,0,,30.6,,,4,,,2.4
82397,26/07/2015,1200,0.2,,23.7,,,,,
82397,27/07/2015,0,,29.9,,,3.2,,,2.5
82397,27/07/2015,1200,0.2,,23.2,,,,,
82397,28/07/2015,0,,30.2,,,2.7,,,3.7
82397,28/07/2015,1200,0.4,,22.8,,,,,
82397,29/07/2015,0,,30.6,,,3.6,,,3.7
82397,29/07/2015,1200,0,,21.3,,,,,
82397,30/07/2015,0,,30.9,,,4.2,,,2.9
82397,30/07/2015,1200,0,,21.8,,,,,
82397,31/07/2015,0,,30.1,,,4.1,,,3.7
82397,31/07/2015,1200,0,,20.7,,,,,
82397,01/08/2015,0,,32,,,4.7,,,4.25
82397,01/08/2015,1200,1.5,,21.8,,,,,
82397,02/08/2015,0,,30.6,,,5.2,,,4.3
82397,02/08/2015,1200,0,,22.3,,,,,
82397,03/08/2015,0,,30.8,,,4.8,,,3.55
82397,03/08/2015,1200,0,,23.4,,,,,
82397,04/08/2015,0,,31.1,,,4.9,,,4.25
82397,04/08/2015,1200,0,,23.2,,,,,
82397,05/08/2015,0,,30.9,,,5.2,,,2.5
82397,05/08/2015,1200,0,,22.8,,,,,
82397,06/08/2015,0,,31.4,,,4.7,,,4.3
82397,06/08/2015,1200,0,,23.3,,,,,
82397,07/08/2015,0,,30.6,,,5,,,3.45
82397,07/08/2015,1200,0,,22.7,,,,,
82397,08/08/2015,0,,31.8,,,4.8,,,2.9
82397,08/08/2015,1200,0,,22.2,,,,,
82397,09/08/2015,0,,31.8,,,5,,,3.45
82397,09/08/2015,1200,0,,22.1,,,,,
82397,10/08/2015,0,,31,,,4.8,,,4.3
82397,10/08/2015,1200,0,,22.8,,,,,
82397,11/08/2015,0,,30.5,,,4.9,,,4.3
82397,11/08/2015,1200,0,,22.4,,,,,
82397,12/08/2015,0,,31.2,,,4.7,,,3.8
82397,12/08/2015,1200,0,,22.4,,,,,
82397,13/08/2015,0,,32,,,4.9,,,5.2
82397,13/08/2015,1200,0,,22.9,,,,,
82397,14/08/2015,0,,31.5,,,4.4,,,3.75
82397,14/08/2015,1200,0,,21.8,,,,,
82397,15/08/2015,0,,31.2,,,4.7,,,3.55
82397,15/08/2015,1200,0,,22.9,,,,,
82397,16/08/2015,0,,31.4,,,4.8,,,4.95
82397,16/08/2015,1200,0,,22.9,,,,,
82397,17/08/2015,0,,31.5,,,5.6,,,4.2
82397,17/08/2015,1200,0,,22.6,,,,,
82397,18/08/2015,0,,30.4,,,5.6,,,3.45
82397,18/08/2015,1200,0,,22.6,,,,,
82397,19/08/2015,0,,30.3,,,5.6,,,5.05
82397,19/08/2015,1200,0,,22.1,,,,,
82397,20/08/2015,0,,30.4,,,5.4,,,4
82397,20/08/2015,1200,0,,22.6,,,,,
82397,21/08/2015,0,,31.6,,,4.5,,,3.4
82397,21/08/2015,1200,0,,23.4,,,,,
82397,22/08/2015,0,,30.1,,,3.7,,,2.5
82397,22/08/2015,1200,11.2,,22.8,,,,,
82397,23/08/2015,0,,30.7,,,4.4,,,4.05
82397,23/08/2015,1200,0,,24.1,,,,,
82397,24/08/2015,0,,30,,,5.5,,,3.8
82397,24/08/2015,1200,0,,23.5,,,,,
82397,25/08/2015,0,,30.8,,,5,,,3.95
82397,25/08/2015,1200,0,,23.5,,,,,
82397,26/08/2015,0,,30.7,,,4.1,,,3.75
82397,26/08/2015,1200,0,,24,,,,,
82397,27/08/2015,0,,30.6,,,4.1,,,3.55
82397,27/08/2015,1200,0,,24.3,,,,,
82397,28/08/2015,0,,30.3,,,5.5,,,4.95
82397,28/08/2015,1200,0,,22.9,,,,,
82397,29/08/2015,0,,30.9,,,5.4,,,3.7
82397,29/08/2015,1200,0,,22.6,,,,,
82397,30/08/2015,0,,31.2,,,4.3,,,3.7
82397,30/08/2015,1200,0,,22.7,,,,,
82397,31/08/2015,0,,31.3,,,5.5,,,4.35
82397,31/08/2015,1200,0,,23.3,,,,,
82397,01/09/2015,0,,31.2,,,5.1,,,3.7
82397,01/09/2015,1200,0,,24,,,,,
82397,02/09/2015,0,,29.7,,,4.6,,,2.9
82397,02/09/2015,1200,5.4,,22.6,,,,,
82397,03/09/2015,0,,30.5,,,3.2,,,2.65
82397,03/09/2015,1200,0.1,,23.7,,,,,
82397,04/09/2015,0,,30.7,,,4,,,3.6
82397,04/09/2015,1200,0,,24.5,,,,,
82397,05/09/2015,0,,31.2,,,5.1,,,3.05
82397,05/09/2015,1200,0.2,,23.6,,,,,
82397,06/09/2015,0,,30.2,,,4.3,,,4.75
82397,06/09/2015,1200,0,,24.5,,,,,
82397,07/09/2015,0,,31,,,4.7,,,4.15
82397,07/09/2015,1200,0,,24.4,,,,,
82397,08/09/2015,0,,31,,,5.2,,,3.7
82397,08/09/2015,1200,0,,24,,,,,
82397,09/09/2015,0,,30.8,,,4.5,,,4.3
82397,09/09/2015,1200,0.6,,23.9,,,,,
82397,10/09/2015,0,,32,,,4.1,,,3.75
82397,10/09/2015,1200,0,,24,,,,,
82397,11/09/2015,0,,32.2,,,6,,,3.4
82397,11/09/2015,1200,0,,22.9,,,,,
82397,12/09/2015,0,,31.3,,,5.6,,,4.05
82397,12/09/2015,1200,0,,24.7,,,,,
82397,13/09/2015,0,,30.3,,,4.4,,,2.9
82397,13/09/2015,1200,4.4,,23,,,,,
82397,14/09/2015,0,,30.6,,,3.1,,,3.55
82397,14/09/2015,1200,0.9,,23.7,,,,,
82397,15/09/2015,0,,31.5,,,4.1,,,3.7
82397,15/09/2015,1200,0,,24.7,,,,,
82397,16/09/2015,0,,32,,,5.4,,,3.7
82397,16/09/2015,1200,0,,23.8,,,,,
82397,17/09/2015,0,,31.4,,,5.8,,,3.55
82397,17/09/2015,1200,0,,23.4,,,,,
82397,18/09/2015,0,,31.2,,,5.3,,,5
82397,18/09/2015,1200,0.6,,23.6,,,,,
82397,19/09/2015,0,,31.5,,,5.6,,,4.15
82397,19/09/2015,1200,0,,24.2,,,,,
82397,20/09/2015,0,,30.8,,,5.7,,,3.7
82397,20/09/2015,1200,0,,24.6,,,,,
82397,21/09/2015,0,,30.9,,,4.4,,,5.85
82397,21/09/2015,1200,2.3,,23.3,,,,,
82397,22/09/2015,0,,31.1,,,5.3,,,2.9
82397,22/09/2015,1200,0.2,,23.9,,,,,
82397,23/09/2015,0,,31.2,,,5.2,,,3.8
82397,23/09/2015,1200,0,,23,,,,,
82397,24/09/2015,0,,31.7,,,4.1,,,4.5
82397,24/09/2015,1200,0,,24.6,,,,,
82397,25/09/2015,0,,31.5,,,4.4,,,3.3
82397,25/09/2015,1200,0.5,,23.5,,,,,
82397,26/09/2015,0,,31.4,,,5.3,,,3.9
82397,26/09/2015,1200,0,,24.4,,,,,
82397,27/09/2015,0,,31.4,,,4.9,,,4.7
82397,27/09/2015,1200,0,,23.9,,,,,
82397,28/09/2015,0,,31.7,,,5.1,,,3.7
82397,28/09/2015,1200,0,,23.9,,,,,
82397,29/09/2015,0,,31.2,,,5,,,3.55
82397,29/09/2015,1200,0,,24.4,,,,,
82397,30/09/2015,0,,31.6,,,5.8,,,4.75
82397,30/09/2015,1200,0,,24.7,,,,,
82397,01/10/2015,0,,31.3,,,6.4,,,3.75
82397,01/10/2015,1200,0,,22.7,,,,,
82397,02/10/2015,0,,32.3,,,5.5,,,3.8
82397,02/10/2015,1200,0,,24.6,,,,,
82397,03/10/2015,0,,31.7,,,6,,,3.3
82397,03/10/2015,1200,0,,23.7,,,,,
82397,04/10/2015,0,,31.4,,,6,,,2.9
82397,04/10/2015,1200,0,,23.5,,,,,
82397,05/10/2015,0,,31.4,,,4.3,,,3.45
82397,05/10/2015,1200,0,,23.2,,,,,
82397,06/10/2015,0,,32.2,,,4.5,,,3.05
82397,06/10/2015,1200,0,,24.3,,,,,
82397,07/10/2015,0,,31.9,,,4.3,,,3.3
82397,07/10/2015,1200,0,,24.5,,,,,
82397,08/10/2015,0,,31,,,5.5,,,3.8
82397,08/10/2015,1200,0,,24.8,,,,,
82397,09/10/2015,0,,31.4,,,5.8,,,4.2
82397,09/10/2015,1200,0,,23.7,,,,,
82397,10/10/2015,0,,31.1,,,5.9,,,5
82397,10/10/2015,1200,0,,24.1,,,,,
82397,11/10/2015,0,,31.4,,,6,,,3.55
82397,11/10/2015,1200,0,,23.8,,,,,
82397,12/10/2015,0,,31.9,,,5.6,,,5.9
82397,12/10/2015,1200,0,,23.7,,,,,
82397,13/10/2015,0,,32.8,,,6.1,,,4.3
82397,13/10/2015,1200,0,,24.5,,,,,
82397,14/10/2015,0,,32.6,,,6.4,,,3.55
82397,14/10/2015,1200,0,,24.8,,,,,
82397,15/10/2015,0,,32.4,,,6.3,,,4.95
82397,15/10/2015,1200,0,,23.5,,,,,
82397,16/10/2015,0,,33.1,,,5.9,,,5
82397,16/10/2015,1200,0,,22.8,,,,,
82397,17/10/2015,0,,31.8,,,9.5,,,3.3
82397,17/10/2015,1200,0,,23.5,,,,,
82397,18/10/2015,0,,32.1,,,6.2,,,3.9
82397,18/10/2015,1200,0,,23,,,,,
82397,19/10/2015,0,,32.4,,,6,,,3.4
82397,19/10/2015,1200,0,,24.5,,,,,
82397,20/10/2015,0,,31.6,,,7,,,3.3
82397,20/10/2015,1200,0,,24.4,,,,,
82397,21/10/2015,0,,31.9,,,6.3,,,4.3
82397,21/10/2015,1200,0,,24.9,,,,,
82397,22/10/2015,0,,31.7,,,6.4,,,2.9
82397,22/10/2015,1200,0,,24.5,,,,,
82397,23/10/2015,0,,31.6,,,6.6,,,3.4
82397,23/10/2015,1200,0,,24.4,,,,,
82397,24/10/2015,0,,31.5,,,6.3,,,3.6
82397,24/10/2015,1200,0,,22.9,,,,,
82397,25/10/2015,0,,31.8,,,4.4,,,2.9
82397,25/10/2015,1200,0,,22.8,,,,,
82397,26/10/2015,0,,32.4,,,4.5,,,3.55
82397,26/10/2015,1200,0,,23.6,,,,,
82397,27/10/2015,0,,31.8,,,6.2,,,3.55
82397,27/10/2015,1200,0,,24.5,,,,,
82397,28/10/2015,0,,31.8,,,6.3,,,3.7
82397,28/10/2015,1200,0,,24.5,,,,,
82397,29/10/2015,0,,31.8,,,6,,,3.6
82397,29/10/2015,1200,0,,24.4,,,,,
82397,30/10/2015,0,,31.4,,,6.7,,,4.55
82397,30/10/2015,1200,0,,23.7,,,,,
82397,31/10/2015,0,,31.1,,,5.2,,,2.5
82397,31/10/2015,1200,1.1,,23.2,,,,,
82397,01/11/2015,0,,31.6,,,4.7,,,3.4
82397,01/11/2015,1200,0,,23.7,,,,,
82397,02/11/2015,0,,31.6,,,5.7,,,4.3
82397,02/11/2015,1200,0.2,,23.1,,,,,
82397,03/11/2015,0,,32.5,,,5.8,,,4.3
82397,03/11/2015,1200,0,,23.7,,,,,
82397,04/11/2015,0,,33,,,7,,,4.15
82397,04/11/2015,1200,0,,22.9,,,,,
82397,05/11/2015,0,,32.5,,,7.2,,,4.6
82397,05/11/2015,1200,0,,24.7,,,,,
82397,06/11/2015,0,,32.4,,,8,,,2.5
82397,06/11/2015,1200,0,,23.8,,,,,
82397,07/11/2015,0,,32.2,,,6.8,,,3.55
82397,07/11/2015,1200,0,,25,,,,,
82397,08/11/2015,0,,31.9,,,6,,,2.9
82397,08/11/2015,1200,0.2,,23.5,,,,,
82397,09/11/2015,0,,31.8,,,4.8,,,3.3
82397,09/11/2015,1200,0,,23.7,,,,,
82397,10/11/2015,0,,32.6,,,7.1,,,3.8
82397,10/11/2015,1200,0,,22.9,,,,,
82397,11/11/2015,0,,31.8,,,8.1,,,4.55
82397,11/11/2015,1200,0,,24.9,,,,,
82397,12/11/2015,0,,31.9,,,6.5,,,3.3
82397,12/11/2015,1200,0.2,,23.7,,,,,
82397,13/11/2015,0,,31.6,,,7,,,3.55
82397,13/11/2015,1200,0,,24.6,,,,,
82397,14/11/2015,0,,31.9,,,5,,,3.4
82397,14/11/2015,1200,0,,25.1,,,,,
82397,15/11/2015,0,,32.4,,,5.4,,,3.45
82397,15/11/2015,1200,0,,23.9,,,,,
82397,16/11/2015,0,,32.6,,,4.8,,,4.35
82397,16/11/2015,1200,0.4,,24.9,,,,,
82397,17/11/2015,0,,31.8,,,5.5,,,3.3
82397,17/11/2015,1200,0,,24.8,,,,,
82397,18/11/2015,0,,32.5,,,5,,,3.3
82397,18/11/2015,1200,0,,23.4,,,,,
82397,19/11/2015,0,,32.4,,,5.2,,,3.3
82397,19/11/2015,1200,0,,23.6,,,,,
82397,20/11/2015,0,,32.8,,,5.8,,,3.65
82397,20/11/2015,1200,0,,23.7,,,,,
82397,21/11/2015,0,,32.7,,,5.7,,,2.9
82397,21/11/2015,1200,0,,24,,,,,
82397,22/11/2015,0,,32.8,,,5,,,3.3
82397,22/11/2015,1200,0,,25.2,,,,,
82397,23/11/2015,0,,32.6,,,5.4,,,4.3
82397,23/11/2015,1200,0,,23.7,,,,,
82397,24/11/2015,0,,32.6,,,6.3,,,2.5
82397,24/11/2015,1200,0,,25,,,,,
82397,25/11/2015,0,,33,,,5.9,,,3.3
82397,25/11/2015,1200,0,,24.9,,,,,
82397,26/11/2015,0,,32.4,,,6.3,,,3.55
82397,26/11/2015,1200,0,,24.7,,,,,
82397,27/11/2015,0,,33.4,,,5.8,,,2.4
82397,27/11/2015,1200,0,,23.5,,,,,
82397,28/11/2015,0,,32.6,,,4.7,,,3.3
82397,28/11/2015,1200,0,,24,,,,,
82397,29/11/2015,0,,33.1,,,5.6,,,4.75
82397,29/11/2015,1200,0,,24.1,,,,,
82397,30/11/2015,0,,32.8,,,5.9,,,2.5
82397,30/11/2015,1200,0.2,,25.1,,,,,
82397,01/12/2015,0,,32.7,,,6.4,,,5.9
82397,01/12/2015,1200,0,,25.7,,,,,
82397,02/12/2015,0,,32.8,,,8.4,,,4.15
82397,02/12/2015,1200,0,,25.6,,,,,
82397,03/12/2015,0,,33,,,7.3,,,3.65
82397,03/12/2015,1200,0,,25.3,,,,,
82397,04/12/2015,0,,32.2,,,7,,,1.6
82397,04/12/2015,1200,0,,24.8,,,,,
82397,05/12/2015,0,,32.6,,,5.5,,,2.5
82397,05/12/2015,1200,0,,24.4,,,,,
82397,06/12/2015,0,,32.6,,,5.4,,,2.9
82397,06/12/2015,1200,0,,23.7,,,,,
82397,07/12/2015,0,,32.9,,,6.2,,,3.45
82397,07/12/2015,1200,0,,24.9,,,,,
82397,08/12/2015,0,,32.7,,,6,,,3.45
82397,08/12/2015,1200,0,,25,,,,,
82397,09/12/2015,0,,33.4,,,5.7,,,4.8
82397,09/12/2015,1200,0.4,,24.7,,,,,
82397,10/12/2015,0,,32.2,,,6,,,3.8
82397,10/12/2015,1200,2.6,,24.3,,,,,
82397,11/12/2015,0,,32.4,,,5.2,,,4.3
82397,11/12/2015,1200,0,,25.7,,,,,
82397,12/12/2015,0,,32.7,,,5.5,,,3.45
82397,12/12/2015,1200,0,,25.3,,,,,
82397,13/12/2015,0,,33.1,,,5.2,,,3.65
82397,13/12/2015,1200,0,,25.9,,,,,
82397,14/12/2015,0,,32.8,,,7,,,3.6
82397,14/12/2015,1200,0,,25.8,,,,,
82397,15/12/2015,0,,32.5,,,8.5,,,4.05
82397,15/12/2015,1200,0,,24.1,,,,,
82397,16/12/2015,0,,32.9,,,6.3,,,3.45
82397,16/12/2015,1200,0,,25.6,,,,,
82397,17/12/2015,0,,30.6,,,5.5,,,4.2
82397,17/12/2015,1200,5.2,,24.1,,,,,
82397,18/12/2015,0,,31.9,,,3.2,,,3.7
82397,18/12/2015,1200,0.4,,24.1,,,,,
82397,19/12/2015,0,,32.5,,,5.4,,,4.8
82397,19/12/2015,1200,0.8,,25.8,,,,,
82397,20/12/2015,0,,31.9,,,5.8,,,3.7
82397,20/12/2015,1200,1,,25,,,,,
82397,21/12/2015,0,,32.4,,,6.2,,,4.7
82397,21/12/2015,1200,0.2,,24.5,,,,,
82397,22/12/2015,0,,32.1,,,6.9,,,3.85
82397,22/12/2015,1200,0,,24.5,,,,,
82397,23/12/2015,0,,33,,,7.4,,,4.3
82397,23/12/2015,1200,0,,24.9,,,,,
82397,24/12/2015,0,,30.7,,,8,,,3.45
82397,24/12/2015,1200,1.4,,25.6,,,,,
82397,25/12/2015,0,,32.4,,,2,,,2.9
82397,25/12/2015,1200,8.2,,23.3,,,,,
82397,26/12/2015,0,,32.1,,,4.7,,,3.3
82397,26/12/2015,1200,16.6,,23.9,,,,,
82397,27/12/2015,0,,31.9,,,5.7,,,2.9
82397,27/12/2015,1200,0,,25.1,,,,,
82397,28/12/2015,0,,30.5,,,6.1,,,1.05
82397,28/12/2015,1200,10.6,,23.1,,,,,
82397,29/12/2015,0,,33.3,,,3.2,,,2.95
82397,29/12/2015,1200,0,,23.9,,,,,
82397,30/12/2015,0,,32.8,,,6.5,,,3.85
82397,30/12/2015,1200,0,,25.8,,,,,
82397,31/12/2015,0,,32.2,,,5.9,,,4.9
82397,31/12/2015,1200,0,,25.9,,,,,
82397,01/01/2016,0,,31.4,,5.1,5.3,28.12,79,2.466667
82397,01/01/2016,1200,0,,25.6,,,,,
82397,02/01/2016,0,,32.1,,9.8,4,28.1,77.5,2.566667
82397,02/01/2016,1200,0,,25.4,,,,,
82397,03/01/2016,0,,32.6,,9.7,4.7,28.38,80,2.866667
82397,03/01/2016,1200,0,,25.3,,,,,
82397,04/01/2016,0,,32.2,,9.2,4.6,28.34,77,3.233333
