Estacao,Data,Hora,Precipitacao,TempMaxima,TempMinima,Insolacao,Evaporacao,TempMedia,Umidade,VelVento,Semana,Ano
82397,19/07/2014,0,0,31,22.3,9.5,3.8,26.74,72,2.933333,29,2014
82397,20/07/2014,0,0.8,30.9,22.6,9.7,4.4,26.52,73,3.7,30,2014
82397,21/07/2014,0,0,31.2,22.4,9,4.3,26.56,75.5,2.533333,30,2014
82397,22/07/2014,0,0.3,30,23.1,2.3,3.8,25.54,84.5,3.133333,30,2014
82397,23/07/2014,0,0.8,31.9,22.5,8,4.1,26.72,74.25,4.433333,30,2014
82397,24/07/2014,0,0,30.2,21.9,8.1,4.8,26.22,75.5,3.4,30,2014
82397,25/07/2014,0,1.7,30.9,20.9,9.7,4.5,26.12,75.25,3.933333,30,2014
82397,26/07/2014,0,0,31.7,21.3,6.4,4.4,26.36,75,3.5,30,2014
82397,27/07/2014,0,0,32.8,21.4,9.8,5.2,26.4,78,2.366667,31,2014
82397,28/07/2014,0,0,31.6,21.9,9.1,4.8,26.92,73.25,3.9,31,2014
82397,29/07/2014,0,0,32.1,22.2,9.5,4.4,26.54,75.5,3.466667,31,2014
82397,30/07/2014,0,0,31.2,22.6,9.8,4.4,26.64,70.75,3.433333,31,2014
82397,31/07/2014,0,0,32,22.3,8.9,5.1,26.28,71.25,2.6,31,2014
82397,01/08/2014,0,0,31.1,21.8,9.9,4.7,26.34,72,3.566667,31,2014
82397,02/08/2014,0,0,32.2,22.7,9.8,4.5,27.1,73.5,4.866667,31,2014
82397,03/08/2014,0,0,31,24.5,9.7,4.8,27.26,73,4.066667,32,2014
82397,04/08/2014,0,0.9,30.8,22.8,5.1,4.8,26.2,81.75,3.866667,32,2014
82397,05/08/2014,0,0,31.2,22.5,9.8,3.7,26.58,73.5,3.566667,32,2014
82397,06/08/2014,0,0,31.7,23.1,9.6,5.2,26.84,73.75,3.833333,32,2014
82397,07/08/2014,0,0,31.8,23,8.6,4.7,26.88,69.5,4.3,32,2014
82397,08/08/2014,0,0,32,22.7,9.9,6.1,27.1,67,3.566667,32,2014
82397,09/08/2014,0,0,31,23.7,10,6.3,27.02,70,3.366667,32,2014
82397,10/08/2014,0,0,31.7,22.8,10,5.4,27.02,71,4.166667,33,2014
82397,11/08/2014,0,0,31.4,23.6,9.7,5.5,27.16,71,3.8,33,2014
82397,12/08/2014,0,0,32.9,21.3,10.2,7.7,26.64,72.5,3.966667,33,2014
82397,13/08/2014,0,0,31.9,21.8,9.7,5.8,26.38,70.25,3.3,33,2014
82397,14/08/2014,0,0,32.6,22.9,9.8,5.2,27.14,73.25,3.866667,33,2014
82397,15/08/2014,0,0,32.2,22.7,9.7,5.7,26.86,67.25,4.2,33,2014
82397,16/08/2014,0,0,32.7,21,9.9,5,26.44,69.75,4.133333,33,2014
82397,17/08/2014,0,0,31.6,22.7,9.6,5.4,26.7,72,4.3,34,2014
82397,18/08/2014,0,0,32.2,21.9,9.8,6,26.94,68,4.566667,34,2014
82397,19/08/2014,0,0,31.9,22.2,9.6,5.6,26.62,69,4.3,34,2014
82397,20/08/2014,0,0,31.8,21.9,9.7,6.4,26.54,71,3.4,34,2014
82397,21/08/2014,0,0,31.1,23.3,9.5,5.5,26.8,72.5,3,34,2014
82397,22/08/2014,0,0,31.7,23.6,9.2,4.9,26.9,72,3.3,34,2014
82397,23/08/2014,0,0,31.4,22.3,9.8,5.7,26.82,67,4.233333,34,2014
82397,24/08/2014,0,0,32.1,21.5,9.6,6.2,26.8,66.75,5,35,2014
82397,25/08/2014,0,0,31.2,22,9.4,6.9,26.44,71.25,3.966667,35,2014
82397,26/08/2014,0,0,30.6,23.5,8.5,5.4,26.26,72.75,3.733333,35,2014
82397,27/08/2014,0,0,28.9,23.2,0.4,5.1,25.76,80,2.866667,35,2014
82397,28/08/2014,0,0.8,30.9,21.8,8.9,3,26.5,73.5,3.866667,35,2014
82397,29/08/2014,0,0,31.3,24.5,9.4,4.1,27.12,78.25,4.466667,35,2014
82397,30/08/2014,0,0,31.9,23.9,9.2,4.7,27.08,73.25,3.633333,35,2014
82397,31/08/2014,0,0,31.7,23.6,10,7,26.94,64,4.166667,36,2014
82397,01/09/2014,0,0,31.2,22.1,9.9,5.7,25.98,74.25,2.7,36,2014
82397,02/09/2014,0,0,30.9,21.7,9.8,4.6,26.42,75.25,2.733333,36,2014
82397,03/09/2014,0,0.2,31.8,22.8,9.8,4.8,26.94,76.25,2.466667,36,2014
82397,04/09/2014,0,0,31.2,24.1,6.8,4.1,27.06,76.5,2.966667,36,2014
82397,05/09/2014,0,0,31.5,24.9,4.1,4,27.48,72.75,3.4,36,2014
82397,06/09/2014,0,0,31.9,24.7,8.9,4.9,27.64,70.75,3.866667,36,2014
82397,07/09/2014,0,0,33.4,23.9,9.8,5.3,27.7,73.75,4.4,37,2014
82397,08/09/2014,0,0,32.4,24.3,8.6,6.2,27.66,69.75,3.3,37,2014
82397,09/09/2014,0,0.6,31,22.6,7.5,4.5,26.36,77.25,4.7,37,2014
82397,10/09/2014,0,0.2,32,23.3,10,4.5,27.3,69.75,5.033333,37,2014
82397,11/09/2014,0,0,31.8,23.3,10,6.4,27.3,69,6.066667,37,2014
82397,12/09/2014,0,0,31.4,22.7,9.8,5.1,26.88,73.25,3.3,37,2014
82397,13/09/2014,0,0.7,32.6,22.9,10.1,4.9,27.26,73.25,3.866667,37,2014
82397,14/09/2014,0,0.3,32.2,23.9,10.1,5.1,27.46,70,4.3,38,2014
82397,15/09/2014,0,0,31.7,23.5,10,6.3,27.04,67.25,4.433333,38,2014
82397,16/09/2014,0,0,31.6,23.1,9.9,6.6,27.06,73,3.633333,38,2014
82397,17/09/2014,0,0.2,30.7,23.7,5.9,5.4,26.32,78.75,2.9,38,2014
82397,18/09/2014,0,0,31.6,23.3,6.9,3.4,26.7,75.5,3.3,38,2014
82397,19/09/2014,0,1.6,30.8,22.9,8.3,4.3,26.5,77,3.8,38,2014
82397,20/09/2014,0,2.1,31.4,22.9,8.6,4.3,26.42,78.25,2.966667,38,2014
82397,21/09/2014,0,0,32,22.6,9.3,4.1,26.88,76.5,3.033333,39,2014
82397,22/09/2014,0,0,30.4,24.3,8.8,4.5,26.86,78,2.733333,39,2014
82397,23/09/2014,0,0,31.9,24.5,9.7,4.5,27.54,73.25,4.6,39,2014
82397,24/09/2014,0,0,31.9,23.5,10,5.2,27.28,68.25,4.4,39,2014
82397,25/09/2014,0,0,31.8,24.1,7.6,6,27.22,74.5,3.5,39,2014
82397,26/09/2014,0,0,31.6,23.8,9.4,5.8,27.14,69.5,3.866667,39,2014
82397,27/09/2014,0,0,31.7,23.1,10.1,5.7,27.46,69.75,4.4,39,2014
82397,28/09/2014,0,1.6,31.2,23.7,9.6,5.1,26.82,76.75,3.933333,40,2014
82397,29/09/2014,0,0,31.8,23.9,10,4.9,27.14,72.5,2.933333,40,2014
82397,30/09/2014,0,0,31.8,22.5,9.4,4.6,26.9,74.25,3.6,40,2014
82397,01/10/2014,0,0.4,31.8,23.9,9.3,4.1,27.18,77.75,3.866667,40,2014
82397,02/10/2014,0,0,31.5,24.1,9.1,4.1,27.4,71.5,3.8,40,2014
82397,03/10/2014,0,0,31.7,24.2,10.2,4.4,27.4,73,3.866667,40,2014
82397,04/10/2014,0,0.3,32.4,23.9,9.8,5.5,27.6,73.5,4,40,2014
82397,05/10/2014,0,0.2,32.4,23.9,10.1,5.5,27.86,67.5,5.166667,41,2014
82397,06/10/2014,0,0,32.9,25,10,5.7,28.06,71.5,4.766667,41,2014
82397,07/10/2014,0,3,32,22.7,9.3,5.9,26.94,72,2.966667,41,2014
82397,08/10/2014,0,0,31.9,24.9,9.3,5.4,27.68,68.5,4.266667,41,2014
82397,09/10/2014,0,0,33.3,22.6,10.3,5.8,27.6,71,4.766667,41,2014
82397,10/10/2014,0,0,33.2,23.9,10.4,6.3,27.92,71.25,4.533333,41,2014
82397,11/10/2014,0,0,33,24.7,9.9,6,28.22,70.75,4.366667,41,2014
82397,12/10/2014,0,0,32.5,23.4,10.4,5.3,27.62,72.5,6.833333,42,2014
82397,13/10/2014,0,0,31.8,23.6,10.1,6,27.48,69.5,4.033333,42,2014
82397,14/10/2014,0,0,32.2,23,10.3,6.3,27.8,64.75,4.566667,42,2014
82397,15/10/2014,0,0,31.7,24,10.2,5,27.34,73.75,3.733333,42,2014
82397,16/10/2014,0,0,32.6,23.9,10.4,6.3,27.5,71,3.733333,42,2014
82397,17/10/2014,0,0,32.8,24.3,10.5,6.4,28,69.75,4.366667,42,2014
82397,18/10/2014,0,0,32.2,23.1,10.5,5.2,27.1,74.5,3.6,42,2014
82397,19/10/2014,0,0,31.6,25.3,10.3,5.8,27.82,76,4.266667,43,2014
82397,20/10/2014,0,0,32,24.3,10.2,5.4,27.54,69.25,4.133333,43,2014
82397,21/10/2014,0,0,31.5,23.8,10.5,5.6,27.38,67.75,3.866667,43,2014
82397,22/10/2014,0,0,31.8,23.2,10.5,5.7,27.24,70.5,2.433333,43,2014
82397,23/10/2014,0,0.2,32,24.1,9.6,6.2,27.68,72,4.366667,43,2014
82397,24/10/2014,0,0.3,31.6,23.8,10,5.3,27.12,72.25,4.433333,43,2014
82397,25/10/2014,0,0,32.4,24.1,9.7,6,27.38,71,2.966667,43,2014
82397,26/10/2014,0,0,31.6,24.7,10.9,6.5,27.5,69,4.633333,44,2014
82397,27/10/2014,0,0,32.5,23.8,11,5.5,27.56,70.5,4.4,44,2014
82397,28/10/2014,0,0,31.8,23.1,6.6,5.7,26.94,75,3.933333,44,2014
82397,29/10/2014,0,0,32,24.7,7.3,4.6,27.7,73,3.866667,44,2014
82397,30/10/2014,0,0,31.7,23.5,9,4.9,27.28,72.75,4.433333,44,2014
82397,31/10/2014,0,0,32.3,23.7,10.7,5.9,27.56,69.25,4.3,44,2014
82397,01/11/2014,0,0.2,31.9,24.3,10.5,5.6,27.52,71.75,4.533333,44,2014
82397,02/11/2014,0,0.2,32.2,24.1,10.5,4.9,27.66,71.75,4.8,45,2014
82397,03/11/2014,0,1.1,31,24,7.7,5.6,27,77.5,3.366667,45,2014
82397,04/11/2014,0,0,31.6,24.8,8.9,4.5,27.62,72,4.233333,45,2014
82397,05/11/2014,0,0,32.3,24.3,8.8,4.3,27.4,75.25,2.966667,45,2014
82397,06/11/2014,0,0,31.6,23.7,10.2,4.4,27.18,73.75,4.366667,45,2014
82397,07/11/2014,0,0,32,24.9,10.5,5.9,27.66,70.25,4.433333,45,2014
82397,08/11/2014,0,0,31.7,25.2,8.5,6.2,27.2,76.25,3,45,2014
82397,09/11/2014,0,0,31.8,24.5,10.6,4.6,27.54,73.75,3.933333,46,2014
82397,10/11/2014,0,0,31.7,23.5,10.4,4.2,27.48,71.25,3.3,46,2014
82397,11/11/2014,0,0,31,25.2,5.5,4.8,27.56,74,3.3,46,2014
82397,12/11/2014,0,0,32,25.3,10.1,4.6,27.54,74.75,2.7,46,2014
82397,13/11/2014,0,0,32.4,24.5,10.8,4.4,27.8,74,2.733333,46,2014
82397,14/11/2014,0,0,32.6,23.5,11,4.3,27.78,72.25,3.9,46,2014
82397,15/11/2014,0,0,32.4,23.9,10.8,4.7,27.58,72.75,3.6,46,2014
82397,16/11/2014,0,0,32.2,24.6,9.9,4.8,27.88,75,2.8,47,2014
82397,17/11/2014,0,0,32.4,24.8,10,4.3,27.92,76,2.166667,47,2014
82397,18/11/2014,0,0,32.2,24.5,9.3,4.6,27.82,74,2.3,47,2014
82397,19/11/2014,0,5.6,31.5,24.3,9.1,4.4,27.36,76,3.166667,47,2014
82397,20/11/2014,0,0,31.9,25.3,9.8,4.6,27.72,73.5,2.833333,47,2014
82397,21/11/2014,0,0,31.6,25.1,5.3,5,27.82,77.5,3.4,47,2014
82397,22/11/2014,0,0.9,32.6,23.2,11.3,4,27.48,71.25,2.4,47,2014
82397,23/11/2014,0,0,31.9,24.8,11.5,5.1,27.36,74.75,2.5,48,2014
82397,24/11/2014,0,0,32.3,23.3,11.2,4.6,27.86,70.75,4.166667,48,2014
82397,25/11/2014,0,0,31.7,25.5,10.4,5,28.24,70.5,3.966667,48,2014
82397,26/11/2014,0,0.4,31.6,24.6,9.1,5.1,27.4,75.5,2.733333,48,2014
82397,27/11/2014,0,7.1,30.6,23.2,5.3,4.8,26.36,83.5,2.633333,48,2014
82397,28/11/2014,0,2.2,32.2,23.1,10.2,3.2,26.98,75.25,2.766667,48,2014
82397,29/11/2014,0,0.3,32,23.9,8.4,4,27.42,76,2.966667,48,2014
82397,30/11/2014,0,0,31.4,24,11.1,4.8,27.3,73.5,2.933333,49,2014
82397,01/12/2014,0,0,32.7,24.3,10.6,4.5,27.92,71.75,3.6,49,2014
82397,02/12/2014,0,1.4,32,24.3,10.5,4.2,27.58,75.5,3.1,49,2014
82397,03/12/2014,0,0,32.3,25.5,10.8,5.4,28.24,72,3.7,49,2014
82397,04/12/2014,0,1.2,31.8,24.2,7.8,5.3,27.08,80.5,2.5,49,2014
82397,05/12/2014,0,0,31,24.9,8.3,4.2,27.6,73.75,3.2,49,2014
82397,06/12/2014,0,0.3,31.9,24.5,11.1,4,27.28,77.25,2.066667,49,2014
82397,07/12/2014,0,0,32.1,24.2,9.9,3.8,27.98,73.25,4.233333,50,2014
82397,08/12/2014,0,0,32,25.4,9.5,4.6,28.24,74.25,4.6,50,2014
82397,09/12/2014,0,0,31.8,25.3,9.8,5.3,28.14,69.25,3.966667,50,2014
82397,10/12/2014,0,0,31.2,24.8,9.1,5.1,27.52,73.75,3.3,50,2014
82397,11/12/2014,0,0.6,31.8,24.3,9.1,4.7,27.54,74.75,4.366667,50,2014
82397,12/12/2014,0,0,32.7,24,10.6,4.7,27.62,73.75,3.3,50,2014
82397,13/12/2014,0,1.9,31.9,24.5,9.4,5,27.6,75.5,3,50,2014
82397,14/12/2014,0,0.3,31.4,24.5,9.2,4.4,27.34,75.25,3,51,2014
82397,15/12/2014,0,0,32.2,23.3,10.9,4.1,27.78,71.5,3.466667,51,2014
82397,16/12/2014,0,14.2,31,23.9,9.2,3.9,27,78.25,3.866667,51,2014
82397,17/12/2014,0,0,31.9,24.7,9.6,3.8,27.68,73.75,3.033333,51,2014
82397,18/12/2014,0,0,32.4,23.3,10.7,4,27.54,72.5,3.633333,51,2014
82397,19/12/2014,0,0,32.9,25.2,10,4.5,28.3,70.5,3.766667,51,2014
82397,20/12/2014,0,0,32.1,25.5,9.1,4.7,27.92,74.25,2.833333,51,2014
82397,21/12/2014,0,0.6,32,24.7,9.5,4.6,27.9,71,4.4,52,2014
82397,22/12/2014,0,0,32,25.5,10.7,4.6,27.84,73.25,3.866667,52,2014
82397,23/12/2014,0,0,31.5,25.5,8.7,5,27.76,73.75,3.966667,52,2014
82397,24/12/2014,0,0,31.8,25.2,6.8,4.7,27.78,70.75,3.833333,52,2014
82397,25/12/2014,0,0,31.2,25.5,5.1,5.7,27.74,72,3.966667,52,2014
82397,26/12/2014,0,0,30.6,25.4,2,4.8,27.32,75,3.333333,52,2014
82397,27/12/2014,0,3.5,31.6,25.1,10.3,4.1,28.1,72,3.866667,52,2014
82397,28/12/2014,0,0.3,31.6,25.4,8.8,4.1,27.76,75.75,3.2,53,2014
82397,29/12/2014,0,24,31,23.1,3.9,3.6,26.18,83.75,1.333333,53,2014
82397,30/12/2014,0,0,31.2,23.4,8.5,2.7,27.22,76.75,2.366667,53,2014
82397,31/12/2014,0,0.6,31.3,24.7,8.9,4.1,27.44,75.25,3.233333,53,2014
82397,01/01/2015,0,0,31.6,24.2,9.7,3.9,27.36,76.25,2.8,1,2015
82397,02/01/2015,0,0,31.6,22.5,10.7,3.7,27.18,71.5,2.4,1,2015
82397,03/01/2015,0,33.2,26.8,22.7,0,4.2,24.42,95.5,2.033333,1,2015
82397,04/01/2015,0,19.3,29.3,22.9,3,0.7,25.6,82.5,1.6,2,2015
82397,05/01/2015,0,0.1,31.2,22.4,10.3,2.3,26.64,78.5,3.033333,2,2015
82397,06/01/2015,0,0,30.8,24.7,6.1,3.6,27.26,80,2.733333,2,2015
82397,07/01/2015,0,8.7,30.2,24.3,5.8,2.8,26.66,83,2.233333,2,2015
82397,08/01/2015,0,0.2,30.6,24.7,9.5,3.3,26.94,77.5,3.666667,2,2015
82397,09/01/2015,0,0,31.4,23.6,8.3,3.6,27.4,74.5,2.666667,2,2015
82397,10/01/2015,0,0,31.4,25.3,10.8,4.5,27.94,74.75,3.233333,2,2015
82397,11/01/2015,0,2.2,30.2,24.7,9.1,2.4,26.9,80.75,4.133333,3,2015
82397,12/01/2015,0,0,31.4,24.9,10.5,3.9,27.78,75.75,3.166667,3,2015
82397,13/01/2015,0,3.9,31.4,24.5,9.7,3.8,27.26,79.25,3.4,3,2015
82397,14/01/2015,0,0,32,24.9,9.2,4.7,27.78,70.25,3.7,3,2015
82397,15/01/2015,0,0,32.2,24.5,11,4.8,27.74,72.25,2.8,3,2015
82397,16/01/2015,0,0,32.5,24.6,8.7,5.6,27.94,74.75,4.1,3,2015
82397,17/01/2015,0,0,32,25.7,9.9,5.2,28.18,75,3.966667,3,2015
82397,18/01/2015,0,0.6,31.6,24.7,8.8,4.3,27.62,78.5,3.3,4,2015
82397,19/01/2015,0,0,31.8,25.3,10.6,3.9,27.82,79,2.666667,4,2015
82397,20/01/2015,0,0,32.3,23.6,9.6,3.7,27.58,76,2.866667,4,2015
82397,21/01/2015,0,4,31.8,24.9,9.4,1.3,27.82,77.75,3.633333,4,2015
82397,22/01/2015,0,0,32.1,25.7,8.5,1,28.04,71.5,2.966667,4,2015
82397,23/01/2015,0,0,31.8,24.7,7.8,0.9,27.62,74.5,3,4,2015
82397,24/01/2015,0,0,32,24.5,10.1,1.4,27.82,76,2.233333,4,2015
82397,25/01/2015,0,0,31.9,25.7,8.6,4.7,27.92,74.25,3.533333,5,2015
82397,26/01/2015,0,0,33,24.5,9.9,4.4,27.86,69.5,3.066667,5,2015
82397,27/01/2015,0,0,32,25.3,10.3,5.2,27.9,76.5,3,5,2015
82397,28/01/2015,0,0,32,23.9,10.5,4.2,27.52,71.75,2.766667,5,2015
82397,29/01/2015,0,0,32.4,23.3,9.9,4.2,27.3,68.5,2.466667,5,2015
82397,30/01/2015,0,0,32.2,23.3,10.5,3.9,27.58,70,2.733333,5,2015
82397,31/01/2015,0,0,32.8,23.4,10.8,4.3,27.96,78.75,2.9,5,2015
82397,01/02/2015,0,0.6,32.6,25.4,10.1,4.5,28.44,73.75,2.766667,6,2015
82397,02/02/2015,0,0.6,32.9,25.9,8.2,4.4,28.74,75,3.3,6,2015
82397,03/02/2015,0,0.1,31.8,25.1,5.3,3.6,28.3,78.25,2.033333,6,2015
82397,04/02/2015,0,0.5,32,25.6,8.5,4.3,28.38,74.5,2.266667,6,2015
82397,05/02/2015,0,0,33,25.3,5.3,4.1,28.18,77.25,2.566667,6,2015
82397,06/02/2015,0,0,32.6,24.8,10.6,4.1,28.12,72.75,3,6,2015
82397,07/02/2015,0,0,32.9,24,9.6,4.3,27.96,75.5,2.833333,6,2015
82397,08/02/2015,0,0,33.2,24.3,9.2,4.2,28.26,75,3.2,7,2015
82397,09/02/2015,0,0,33,24.4,10.5,4.4,28.32,71.75,3.866667,7,2015
82397,10/02/2015,0,0,33.1,25,10,5,28.7,74,3.4,7,2015
82397,11/02/2015,0,0,32.9,26.1,6.8,5.3,28.72,70.5,3.466667,7,2015
82397,12/02/2015,0,0.1,33,26.1,9.5,5.6,28.54,73.5,2.933333,7,2015
82397,13/02/2015,0,0,32.9,25.8,9.1,5.2,28.44,75.5,3.866667,7,2015
82397,14/02/2015,0,0.1,33,25.5,10.8,5.6,28.5,73,3,7,2015
82397,15/02/2015,0,0,32.7,25.3,9.5,5.2,28.52,74.75,2.733333,8,2015
82397,16/02/2015,0,0.4,31.4,25.7,2,4,27.62,82.25,2.633333,8,2015
82397,17/02/2015,0,1.6,32.4,24.9,4.9,3.2,27.9,76,2.866667,8,2015
82397,18/02/2015,0,0.3,32.6,24.8,7.1,2.9,28.2,76.5,3.633333,8,2015
82397,19/02/2015,0,19.8,31.6,23.4,6.2,3.9,27.48,80.25,2.366667,8,2015
82397,20/02/2015,0,0.1,30.9,24.9,1.7,3.7,27.4,78.25,1.366667,8,2015
82397,21/02/2015,0,18.5,28.4,21.9,0,2.3,25.02,88.75,1.4,8,2015
82397,22/02/2015,0,24.3,29.5,21.2,4.3,1.2,25.04,88.5,0.533333,9,2015
82397,23/02/2015,0,4.6,27.3,23.7,0,1.8,25.4,92,0.233333,9,2015
82397,24/02/2015,0,14.9,28.4,23.6,1.3,0.9,26.12,88.5,1.866667,9,2015
82397,25/02/2015,0,30,28.6,23.3,2.3,1,25.62,92,1,9,2015
82397,26/02/2015,0,18.2,31.5,23.6,10.6,0.9,26.78,82.75,2.3,9,2015
82397,27/02/2015,0,1,30.8,23.8,3.4,3.2,26.88,85.5,1.866667,9,2015
82397,28/02/2015,0,8.9,27.9,23.7,0.7,1.2,25.64,91,1,9,2015
82397,01/03/2015,0,8.2,31,23.5,7,1.5,26.9,81.5,1.8,10,2015
82397,02/03/2015,0,17.2,30.6,23.1,5.3,2.6,26.7,82.5,1.533333,10,2015
82397,03/03/2015,0,0.9,32.2,23.3,9.1,2.2,27,77.75,1.933333,10,2015
82397,04/03/2015,0,1.6,31.9,22.3,7.3,3.5,26.72,81.25,1.766667,10,2015
82397,05/03/2015,0,0,31.2,24.4,2.4,3,27.16,85.75,1.6,10,2015
82397,06/03/2015,0,10.8,30.7,23.8,3.2,1.7,26.18,84,0.9,10,2015
82397,07/03/2015,0,15.9,29.6,22.3,0,2,25.46,87.75,1.5,10,2015
82397,08/03/2015,0,27.6,26.1,22.9,0,1.3,24.72,95.5,0.533333,11,2015
82397,09/03/2015,0,100.8,28.1,22.8,0.9,0.2,25.14,93.75,0.7,11,2015
82397,10/03/2015,0,14.6,27.7,22.9,0,0.5,25.68,90.5,0.966667,11,2015
82397,11/03/2015,0,9,31,23.9,8.9,1.5,27.3,80.75,2.3,11,2015
82397,12/03/2015,0,4.8,31.4,23.7,7,2.9,27.06,84.75,2.2,11,2015
82397,13/03/2015,0,0.8,31.7,23.9,10.2,3.1,27.8,75.25,3.733333,11,2015
82397,14/03/2015,0,0,31.6,23.4,10.2,4,27.4,81.5,3,11,2015
82397,15/03/2015,0,0.8,32.9,24.5,9.5,3.3,27.8,77,3.566667,12,2015
82397,16/03/2015,0,0,32.4,24.5,8.1,4.6,28.18,81,2.166667,12,2015
82397,17/03/2015,0,0,31.8,26.2,8.8,3.9,28.56,76.25,4.2,12,2015
82397,18/03/2015,0,0,32,24.4,9.7,4.2,28.06,77.5,1.933333,12,2015
82397,19/03/2015,0,1.8,31.1,24.7,5.2,4.2,27.06,84,2.1,12,2015
82397,20/03/2015,0,2.1,32,24.1,7,2.2,27.62,79.75,2.266667,12,2015
82397,21/03/2015,0,2.4,31.1,23.1,2.7,3.1,26.26,89,1.866667,12,2015
82397,22/03/2015,0,44.2,30.2,22.6,2.7,1.6,26.12,87.25,2.433333,13,2015
82397,23/03/2015,0,53.6,28.8,22.4,0.9,1.5,25.48,89.75,1.266667,13,2015
82397,24/03/2015,0,4.2,29.1,23.3,0.9,2.1,25.96,87,1.1,13,2015
82397,25/03/2015,0,2.2,31.2,23.3,5.8,2,27.18,82.75,2.466667,13,2015
82397,26/03/2015,0,0.6,31.6,24.3,8.3,2.3,27.62,81,2.6,13,2015
82397,27/03/2015,0,19.2,30.9,22.9,6.9,3.1,26.72,84,1.1,13,2015
82397,28/03/2015,0,0,31.6,23.3,9.2,2.5,27.66,77.25,1.7,13,2015
82397,29/03/2015,0,2.6,31.2,24.6,7.9,3.1,27.76,82,1.933333,14,2015
82397,30/03/2015,0,0,29.6,24,3.9,2.7,26.94,84.5,0.8,14,2015
82397,31/03/2015,0,31.8,30.4,24.1,1.6,1.3,27.06,83,1.4,14,2015
82397,01/04/2015,0,30.4,30.4,23.4,0.7,1.6,26.72,88,2.233333,14,2015
82397,02/04/2015,0,0,28.2,23.7,0.3,1.9,25.78,91.25,0.266667,14,2015
82397,03/04/2015,0,4.6,31.1,23.3,2.8,1.1,26,90.25,2.4,14,2015
82397,04/04/2015,0,35.4,30.6,23.1,6.8,1.1,25.78,89,0.933333,14,2015
82397,05/04/2015,0,1.4,31.3,22.7,9.8,2.7,26.58,80.25,1.333333,15,2015
82397,06/04/2015,0,0.1,32,23.1,8.8,3.4,27.98,73.25,2.2,15,2015
82397,07/04/2015,0,0,32.3,24.2,7.9,3.4,27.9,79.75,1.933333,15,2015
82397,08/04/2015,0,0,32.4,24.5,8.9,3.3,27.74,84,1.433333,15,2015
82397,09/04/2015,0,22,30.6,23.2,4.2,3,26.48,89.5,0.766667,15,2015
82397,10/04/2015,0,3.1,31.2,23.9,6,1.8,26.94,85.25,1.3,15,2015
82397,11/04/2015,0,2.4,30.8,24,6,2.2,27.08,84.75,1.066667,15,2015
82397,12/04/2015,0,2.8,31.6,23.8,5,2.5,27.96,78.25,2.1,16,2015
82397,13/04/2015,0,29.6,28.1,23.1,0.4,2.7,25.24,94.75,0.8,16,2015
82397,14/04/2015,0,51.6,27.1,22.5,0,0.3,24.52,95.25,0,16,2015
82397,15/04/2015,0,14.8,31.4,23.5,7.5,0.7,27.38,81.75,2.9,16,2015
82397,16/04/2015,0,0,31.6,23.7,9.7,3,27.3,81.5,1.933333,16,2015
82397,17/04/2015,0,9.6,31.1,23.6,8.7,2.4,27.26,82,1.866667,16,2015
82397,18/04/2015,0,18.8,31.4,24.3,8.7,2.6,27.78,83,2.133333,16,2015
82397,19/04/2015,0,0.4,31.5,24.6,3.6,2.3,27.82,81.5,2.166667,17,2015
82397,20/04/2015,0,0,29.8,24.2,0.4,2.6,26.84,84.25,1.866667,17,2015
82397,21/04/2015,0,1.4,31.9,24.2,6.3,1.8,26.98,84.5,1.233333,17,2015
82397,22/04/2015,0,1,31.8,23.6,7.4,2.4,27.16,85.5,2.466667,17,2015
82397,23/04/2015,0,9.2,29.8,22.6,2.4,2.1,25.76,89.75,1.9,17,2015
82397,24/04/2015,0,16.9,29.6,22.4,1.2,1.4,24.86,96.5,1.533333,17,2015
82397,25/04/2015,0,28,31.8,23.1,8.7,0.6,27.18,87.75,2.166667,17,2015
82397,26/04/2015,0,3.4,31.6,24,9.3,2,27.58,80.5,2.566667,18,2015
82397,27/04/2015,0,0.2,31.9,24.3,9.6,2.7,27.8,81,2.866667,18,2015
82397,28/04/2015,0,0,31.4,24.1,9.1,3.1,27.66,81,3.633333,18,2015
82397,29/04/2015,0,5.8,30,24.4,7.7,3.2,27.12,83,2.2,18,2015
82397,30/04/2015,0,3.5,31.5,24.1,8.8,2.6,27.48,82.25,2.633333,18,2015
82397,01/05/2015,0,0,31.8,24.1,9.6,2.5,28.14,79.5,3,18,2015
82397,02/05/2015,0,0,31.8,24.3,9.4,3.3,28.14,80.25,3.4,18,2015
82397,03/05/2015,0,0.1,31.8,24.7,8.9,2.9,27.46,81.5,2.266667,19,2015
82397,04/05/2015,0,0.1,32.6,23.8,9.3,2.1,27.56,81.25,2.533333,19,2015
82397,05/05/2015,0,0,31.9,23.7,3.7,4,27.56,79.5,1.933333,19,2015
82397,06/05/2015,0,0,32.4,24.1,8.9,2.6,27.7,79.75,1.966667,19,2015
82397,07/05/2015,0,0.3,31.6,24.4,7.9,2.9,27.68,81.25,2.8,19,2015
82397,08/05/2015,0,6.4,31.7,24.2,7.9,2.9,27.12,84,1.1,19,2015
82397,09/05/2015,0,10.4,31.4,23.5,8.3,2.3,26.9,81,2.433333,19,2015
82397,10/05/2015,0,0.4,31.3,24.9,9.6,3.3,28,77.5,2.733333,20,2015
82397,11/05/2015,0,0.3,31.7,24.7,8.6,3.7,27.7,77,2.233333,20,2015
